product_id,target_band,target_band_name_primary,target_wavelength_nm_primary,dx_px_primary,dy_px_primary,shift_px_primary,response_primary,corr_before_primary,corr_after_primary,corr_gain_primary,status_primary,error_primary,exceeds_plausibility_flag_primary,target_band_name_check,target_wavelength_nm_check,dx_px_check,dy_px_check,shift_px_check,response_check,corr_before_check,corr_after_check,corr_gain_check,status_check,error_check,exceeds_plausibility_flag_check,target_band_name,target_wavelength_nm,primary_max_side,check_max_side,scale_delta_dx_px,scale_delta_dy_px,scale_delta_px,scale_pair_available,sample_order,stratum,stratum_population_n,stratum_sample_n,inclusion_probability,design_weight,start_datetime,center_lon,center_lat,time_bin,lat_band,lon_band,source_identifier
7064,0,PAN,625,-0.1466731995587906,0.0448382502659114,0.1533737140311903,0.9430897770216689,0.9301650231303248,0.930522397135649,0.0003573740053243,ok,,False,PAN,625,-0.235408099815686,0.3012639804126138,0.3823309552637397,0.8690930616576225,0.931040997975173,0.931757770865011,0.0007167728898379,ok,,False,PAN,625,4096,2048,0.0887349002568954,-0.25642573014670245,0.2713448683960517,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,1,MS1,490,-0.8268390017769889,-1.2392447772576816,1.4897618443294915,0.6508365404242795,0.9368717037569644,0.9370120330360712,0.0001403292791068,ok,,False,MS1,490,-0.9576747350420192,0.4099493151334172,1.041729014243224,0.9208282586187124,0.9384529246188572,0.9376732309316912,-0.0007796936871661,ok,,False,MS1,490,4096,2048,0.13083573326503029,-1.6491940923910988,1.654375756434039,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,2,MS2,560,0.4124919873167982,0.4507851406306145,0.6110293631356226,0.8128523915074766,0.9618491301754248,0.9618065276208372,-4.260255458754525e-05,ok,,False,MS2,560,-0.3342478120825944,0.3539808026719129,0.4868511153753816,0.8084473047638312,0.9631074123995907,0.9627538586162208,-0.00035355378337,ok,,False,MS2,560,4096,2048,0.7467397993993926,0.09680433795870158,0.7529883185379888,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,4,MS4,705,-0.1228084919530374,0.0660930757805999,0.139464046843333,0.8577052502078004,0.9675248317419216,0.9683490888179213,0.0008242570759996,ok,,False,MS4,705,-0.3462475986484605,0.3277900679577215,0.4767952686652344,0.8424258349114098,0.9697003127342464,0.971321841907194,0.0016215291729476,ok,,False,MS4,705,4096,2048,0.2234391066954231,-0.26169699217712156,0.3441080500589911,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,5,MS5,740,-0.5165931574360911,0.7168134392152297,0.8835666341308706,0.2244218036939855,0.6277288759874963,0.6347927138101062,0.0070638378226098,ok,,False,MS5,740,-0.8701130284498504,2.053314950286449,2.2300670320302065,0.212447362835519,0.6318578677151522,0.6415998399203393,0.0097419722051871,ok,,False,MS5,740,4096,2048,0.35351987101375926,-1.3365015110712193,1.38246612555145,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,6,MS6,783,-1.395695404685739,2.2808449307065075,2.6739893905156884,0.0604717810929287,0.4347841798435565,0.4452469083097467,0.0104627284661901,ok,,False,MS6,783,-3.521031821554516,5.110595837172468,6.206114315682887,0.0571014787055901,0.4385417818100828,0.4489008560295112,0.0103590742194284,ok,,False,MS6,783,4096,2048,2.125336416868777,-2.8297509064659607,3.539003401738057,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7064,7,MS7,842,-1.660086243721253,1.2729773751680111,2.09197460172971,0.10024684885866,0.4548209812158021,0.4625462352449363,0.0077252540291342,ok,,False,MS7,842,-3.806756609451895,3.311308804291457,5.04540998145679,0.0813423557992791,0.4590239532129213,0.4621330980888593,0.0031091448759379,ok,,False,MS7,842,4096,2048,2.1466703657306425,-2.0383314291234456,2.960234564026736,True,89,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-25 09:27:09+00:00,30.880303436,50.282519899,5,2,2,phisat_PHISAT-2_L1_000007064_20260825092709_20260825092711_FB83741A.zip
7085,0,PAN,625,1.0332816679033383,1.0247755160469296,1.4552786205790136,0.6500681255711243,0.8857853260124284,0.8898487730732451,0.0040634470608166,ok,,False,PAN,625,0.9432653491899146,1.3519488498848204,1.6484887660179126,0.7078423808561638,0.8874419467155843,0.8918181874928219,0.0043762407772376,ok,,False,PAN,625,4096,2048,0.09001631871342375,-0.3271733338378908,0.33933070596295384,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,1,MS1,490,0.975717984153107,-1.8715830911241933,2.110651286115685,0.6587328831665218,0.9486369854567096,0.9456869642983812,-0.0029500211583283,ok,,False,MS1,490,-0.6632412886847305,-1.4006031429435095,1.5497026072893534,0.8164447667077184,0.9500410916489628,0.9499595110550484,-8.158059391438766e-05,ok,,False,MS1,490,4096,2048,1.6389592728378375,-0.4709799481806838,1.705288717375862,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,2,MS2,560,0.0830163502985215,-0.4987935580265912,0.5056547517286011,0.9856312901247292,0.9684521171584944,0.9691408777285796,0.0006887605700852,ok,,False,MS2,560,-0.6779983314581841,-0.490026248038248,0.8365449546955168,0.9027465105755256,0.9692979116444038,0.9695826559278872,0.0002847442834832,ok,,False,MS2,560,4096,2048,0.7610146817567056,-0.008767309988343186,0.7610651822108877,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,4,MS4,705,1.043718568145323,1.674608978081551,1.9732368532344664,0.937170504097594,0.978181617870446,0.9853528295702342,0.007171211699788,ok,,False,MS4,705,1.0962811774907095,1.6329561036691302,1.9668192740134216,0.9322873034980148,0.9799275186484726,0.9864477607412248,0.0065202420927521,ok,,False,MS4,705,4096,2048,-0.05256260934538659,0.041652874412420715,0.06706556380149661,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,5,MS5,740,0.906593883296182,2.8350988826234698,2.9765245074554483,0.7152517477516085,0.9290881578900436,0.9410762204822248,0.0119880625921812,ok,,False,MS5,740,1.0033046385801754,2.728835445824643,2.907432387551854,0.75448026281083,0.9311841317758888,0.9429038128913264,0.0117196811154374,ok,,False,MS5,740,4096,2048,-0.09671075528399342,0.10626343679882666,0.1436832912620625,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,6,MS6,783,2.844473282487116,5.658348899380826,6.333083018712705,0.5151892682770267,0.8998594573181451,0.9263913489691326,0.0265318916509874,ok,,False,MS6,783,2.6105269576653427,4.480049738242087,5.185141912601859,0.6990661803865805,0.9024098521791418,0.9288719899369172,0.0264621377577752,ok,,False,MS6,783,4096,2048,0.23394632482177347,1.1782991611387388,1.2012992117028423,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7085,7,MS7,842,0.393324512785739,0.8656799505195067,0.9508448606842204,0.708205934286525,0.9310325122870278,0.933228596502654,0.0021960842156262,ok,,False,MS7,842,0.4536121043199728,0.6741556999943441,0.8125575973556939,0.687923234741902,0.9323286048828348,0.9342174347300366,0.0018888298472017,ok,,False,MS7,842,4096,2048,-0.0602875915342338,0.19152425052516264,0.20078877516490776,True,90,T5_A2_L2,392,7,0.0178571428571428,56.0,2026-08-26 07:30:50+00:00,54.41578651,24.365498221,5,2,2,phisat_PHISAT-2_L1_000007085_20260826073050_20260826073053_9BAEA96F.zip
7202,0,PAN,625,9.269733063797505,-22.77772163761165,24.59171718434039,0.1481059516954701,0.6991618646550933,0.7739124182622095,0.0747505536071161,ok,,False,PAN,625,10.555604650312944,-22.50361301834255,24.8562545129596,0.2139586555131245,0.7000982708716377,0.7789140259399813,0.0788157550683436,ok,,False,PAN,625,4096,2048,-1.285871586515439,-0.2741086192691,1.3147628197379726,True,91,T5_A0_L1,54,1,0.0185185185185185,54.0,2026-08-31 14:41:28+00:00,-61.204820556,-20.67779378,5,0,1,phisat_PHISAT-2_L1_000007202_20260831144128_20260831144131_B699680E.zip
7202,1,MS1,490,-33.062545724063966,1.1965992363002442,33.08419229009732,0.1222999741148669,0.9002725607469552,0.8786995737677717,-0.0215729869791834,ok,,False,MS1,490,-32.74271123024528,2.2931766357226024,32.82291574174748,0.2182025878573767,0.9008782483846844,0.8810809027592393,-0.0197973456254449,ok,,False,MS1,490,4096,2048,-0.3198344938186892,-1.0965773994223582,1.142267961714833,True,91,T5_A0_L1,54,1,0.0185185185185185,54.0,2026-08-31 14:41:28+00:00,-61.204820556,-20.67779378,5,0,1,phisat_PHISAT-2_L1_000007202_20260831144128_20260831144131_B699680E.zip
7202,2,MS2,560,-28.70843391115659,2.0642834900388607,28.782554507174872,0.1862677745521068,0.93931530174002,0.9336805923111924,-0.0056347094288273,ok,,False,MS2,560,-27.728778201600107,2.3542480745622925,27.82853974879231,0.2491782054130453,0.939887689307592,0.9378333132189436,-0.0020543760886486,ok,,False,MS2,560,4096,2048,-0.9796557095564822,-0.28996458452343177,1.0216676414296681,True,91,T5_A0_L1,54,1,0.0185185185185185,54.0,2026-08-31 14:41:28+00:00,-61.204820556,-20.67779378,5,0,1,phisat_PHISAT-2_L1_000007202_20260831144128_20260831144131_B699680E.zip
