product_id,level,master_band,master_band_index,master_band_name,target_band,target_band_name,target_wavelength_nm,target_role,dx_px,dy_px,shift_px,dx_px_downsampled,dy_px_downsampled,scale,scale_x,scale_y,response,corr_before,corr_after,corr_gain,max_side,status,error,analysis_max_side,sample_order,stratum,stratum_population_n,stratum_sample_n,inclusion_probability,design_weight,start_datetime,center_lon,center_lat,time_bin,lat_band,lon_band,source_identifier,phiesta_version,extracted_utc,exceeds_plausibility_flag,corr_improved
2808,L1C,RED,3,MS3,7,MS7,842,nir,-0.121044941288801,-1.8573787980440104,1.8613188542630248,-0.0605224706444005,-0.9286893990220052,2.0,2.0,2.0,0.6805047939997166,0.926928898515259,0.928043176207172,0.001114277691913,2048,ok,,2048,39,T2_A2_L2,261,3,0.0114942528735632,87.0,2025-07-18 05:14:08+00:00,85.863234706,27.894218651,2,2,2,phisat_PHISAT-2_L1_000002808_20250718051408_20250718051411_2290F3A1.zip,0.1.0,2026-09-10T18:18:24.595259+00:00,False,True
3077,L1C,RED,3,MS3,0,PAN,625,panchromatic,-2.7396507143898816,-0.1734049398746719,2.745133022283242,-2.7396507143898816,-0.1734049398746719,1.0,1.0,1.0,0.494792243160191,0.8974849142469866,0.8800220920552767,-0.0174628221917099,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,False
3077,L1C,RED,3,MS3,1,MS1,490,blue,-5.932064795147198,0.952848512628634,6.008103945659011,-5.932064795147198,0.952848512628634,1.0,1.0,1.0,0.3420613640919328,0.8285014472807418,0.8358213578709934,0.0073199105902516,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,True
3077,L1C,RED,3,MS3,2,MS2,560,green,-2.0073469189151183,0.2805695606825793,2.0268598696653,-2.0073469189151183,0.2805695606825793,1.0,1.0,1.0,0.5743270878301701,0.8819074864932857,0.8934068462415922,0.0114993597483065,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,True
3077,L1C,RED,3,MS3,4,MS4,705,red-edge,-4.944778679244337,0.5453866387208564,4.974764594672254,-4.944778679244337,0.5453866387208564,1.0,1.0,1.0,0.3488774271099828,0.8181173259575106,0.785568165576287,-0.0325491603812236,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,False
3077,L1C,RED,3,MS3,5,MS5,740,red-edge,0.1740590066433469,-0.4898235693431161,0.5198304212699553,0.1740590066433469,-0.4898235693431161,1.0,1.0,1.0,0.3258299907902255,0.4970938249420344,0.5001895934320589,0.0030957684900245,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,True
3077,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-1.3593998028345595,1.6385938679338778,2.1290743735194284,-1.3593998028345595,1.6385938679338778,1.0,1.0,1.0,0.1838004504679702,0.3772149801660425,0.3896794756095503,0.0124644954435078,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,True
3077,L1C,RED,3,MS3,7,MS7,842,nir,-1.4103127631406096,-0.8317457914536135,1.6373097298550752,-1.4103127631406096,-0.8317457914536135,1.0,1.0,1.0,0.1618462137121241,0.3478813263505633,0.368582808699478,0.0207014823489147,4096,ok,,4096,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:19:46.611326+00:00,False,True
3077,L1C,RED,3,MS3,0,PAN,625,panchromatic,-1.187129136848398,0.0255928907429279,1.187404978771355,-0.593564568424199,0.0127964453714639,2.0,2.0,2.0,0.8462532163612195,0.9121168756106378,0.9171964770126734,0.0050796014020355,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,1,MS1,490,blue,-5.583971757826475,1.2428150906514477,5.7206057320667245,-2.7919858789132377,0.6214075453257237,2.0,2.0,2.0,0.6491008705925196,0.8500240806565039,0.8630052740408827,0.0129811933843787,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,2,MS2,560,green,-1.6754998752526262,0.2622704036377854,1.6959025905387055,-0.8377499376263131,0.1311352018188927,2.0,2.0,2.0,0.8471209351555444,0.898637237647912,0.9108727757678254,0.0122355381199134,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,4,MS4,705,red-edge,-0.8290049866723166,0.151284593454875,0.8426958503187105,-0.4145024933361583,0.0756422967274375,2.0,2.0,2.0,0.6358706342580263,0.8402056709559093,0.8540628770992115,0.0138572061433022,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,5,MS5,740,red-edge,0.3411478200532656,0.3484224614210234,0.4876269544947036,0.1705739100266328,0.1742112307105117,2.0,2.0,2.0,0.4089012596814427,0.5091050949701041,0.5121381241121539,0.0030330291420497,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-2.317304388037428,0.1523294506473576,2.3223057267190392,-1.158652194018714,0.0761647253236788,2.0,2.0,2.0,0.3517360690457281,0.3878015401083451,0.4004430740996664,0.0126415339913213,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3077,L1C,RED,3,MS3,7,MS7,842,nir,-7.284236218034493,-0.9227014323082584,7.342443408927928,-3.642118109017247,-0.4613507161541292,2.0,2.0,2.0,0.1901344212237745,0.3582556493023802,0.3697100224685977,0.0114543731662175,2048,ok,,2048,40,T2_A1_L3,59,1,0.0169491525423728,59.0,2025-08-14 01:32:34+00:00,135.423154438,-14.461769736,2,1,3,phisat_PHISAT-2_L1_000003077_20250814013234_20250814013237_45EB5DF2.zip,0.1.0,2026-09-10T18:20:05.042949+00:00,False,True
3219,L1C,RED,3,MS3,0,PAN,625,panchromatic,0.7945055864920505,-0.3500356708177605,0.8681958867743597,0.7945055864920505,-0.3500356708177605,1.0,1.0,1.0,0.5977820716798306,0.8250822823976135,0.8274094334561087,0.0023271510584952,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,1,MS1,490,blue,-2.958938772997953,0.0450341624600696,2.959281456390912,-2.958938772997953,0.0450341624600696,1.0,1.0,1.0,0.2680008048191666,0.7018689205573143,0.7127973341008852,0.0109284135435708,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,2,MS2,560,green,-0.2016326908728842,0.0947105452230516,0.2227685556919733,-0.2016326908728842,0.0947105452230516,1.0,1.0,1.0,0.4788191877305507,0.8174798737452676,0.8270873025602364,0.0096074288149687,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,4,MS4,705,red-edge,0.0673940879776182,-0.998069246418254,1.0003420333767026,0.0673940879776182,-0.998069246418254,1.0,1.0,1.0,0.3098586339037865,0.6006152593944081,0.6013133491095879,0.0006980897151798,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,5,MS5,740,red-edge,0.1550507256581568,-0.2194468771735955,0.2686962214627592,0.1550507256581568,-0.2194468771735955,1.0,1.0,1.0,0.1476353416219353,0.5406425874191421,0.5426342760863675,0.0019916886672254,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,0.0014281931987625,0.1206732600892337,0.1206817112754738,0.0014281931987625,0.1206732600892337,1.0,1.0,1.0,0.0969186215661466,0.5220842491303573,0.5229257995997556,0.0008415504693982,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,7,MS7,842,nir,-1.0086212473620435,-1.0874217888522253,1.483173276289975,-1.0086212473620435,-1.0874217888522253,1.0,1.0,1.0,0.1235097771859727,0.5492315229290265,0.55011271492164,0.0008811919926134,4096,ok,,4096,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:24.636396+00:00,False,True
3219,L1C,RED,3,MS3,0,PAN,625,panchromatic,0.3371249228862325,-0.5737823269355431,0.6654918273988154,0.1685624614431162,-0.2868911634677715,2.0,2.0,2.0,0.8354628467641305,0.8473296360728871,0.8478094647490674,0.0004798286761802,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,True
3219,L1C,RED,3,MS3,1,MS1,490,blue,-1.936803274565136,0.6357592318447587,2.038479022517051,-0.968401637282568,0.3178796159223793,2.0,2.0,2.0,0.6398951659502927,0.7463627259150335,0.7650647931440117,0.0187020672289781,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,True
3219,L1C,RED,3,MS3,2,MS2,560,green,-1.1228847789188876,0.3905456261873041,1.1888633701404685,-0.5614423894594438,0.195272813093652,2.0,2.0,2.0,0.7667949429014698,0.8485917167900245,0.8635471299399075,0.0149554131498829,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,True
3219,L1C,RED,3,MS3,4,MS4,705,red-edge,0.4372934449413606,-0.805224147147328,0.91630316169804,0.2186467224706803,-0.402612073573664,2.0,2.0,2.0,0.5237884856760502,0.6312222852713475,0.6351625491023979,0.0039402638310503,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,True
3219,L1C,RED,3,MS3,5,MS5,740,red-edge,0.4948561685459935,-0.7411569346709257,0.8911768788286777,0.2474280842729967,-0.3705784673354628,2.0,2.0,2.0,0.3205088474205695,0.5584608471475005,0.5568511067906481,-0.0016097403568524,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,False
3219,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,0.7347075353286527,-0.2771530549994168,0.7852445341192852,0.3673537676643263,-0.1385765274997084,2.0,2.0,2.0,0.232339013076853,0.5375313787707523,0.5359166620723548,-0.0016147166983975,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,False
3219,L1C,RED,3,MS3,7,MS7,842,nir,-1.2042108563700822,-1.821804532595252,2.1838258954376766,-0.6021054281850411,-0.9109022662976258,2.0,2.0,2.0,0.2349311578873312,0.5655459615423886,0.5653971723008644,-0.0001487892415241,2048,ok,,2048,41,T3_A2_L1,130,1,0.0076923076923076,130.0,2025-09-03 15:41:40+00:00,-69.436188695,43.694176858,3,2,1,phisat_PHISAT-2_L1_000003219_20250903154140_20250903154143_9C4822EA.zip,0.1.0,2026-09-10T18:21:43.380417+00:00,False,False
3228,L1C,RED,3,MS3,0,PAN,625,panchromatic,0.3490618266885121,-0.2828521805608943,0.4492766574163114,0.3490618266885121,-0.2828521805608943,1.0,1.0,1.0,0.8225502502609743,0.942214387256985,0.9432311647658324,0.0010167775088473,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,1,MS1,490,blue,2.805784709893942,-0.0715432905444686,2.80669668484084,2.805784709893942,-0.0715432905444686,1.0,1.0,1.0,0.5069554204819724,0.9401260510077786,0.9352663562240088,-0.0048596947837696,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,False
3228,L1C,RED,3,MS3,2,MS2,560,green,0.7941985865481911,-0.3725388225302595,0.8772323347707702,0.7941985865481911,-0.3725388225302595,1.0,1.0,1.0,0.9263199497945608,0.9478245109045113,0.9504398890036592,0.002615378099148,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,4,MS4,705,red-edge,0.4776886590880167,0.4285631499876672,0.6417576088747676,0.4776886590880167,0.4285631499876672,1.0,1.0,1.0,0.4721352382330224,0.8612284137102298,0.8683500054570893,0.0071215917468594,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,5,MS5,740,red-edge,-0.116611157967327,1.0652631963528163,1.0716267259014682,-0.116611157967327,1.0652631963528163,1.0,1.0,1.0,0.1363647335674613,0.353740338165647,0.3591043548186389,0.0053640166529919,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,0.5559930683330094,5.96019421512915,5.986070779241866,0.5559930683330094,5.96019421512915,1.0,1.0,1.0,0.0862487947015324,0.2410817556056642,0.245664699353647,0.0045829437479827,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,7,MS7,842,nir,-0.0345833226037939,1.01381417231255,1.014403855564488,-0.0345833226037939,1.01381417231255,1.0,1.0,1.0,0.0867935987334931,0.2568244249898926,0.2577240423758011,0.0008996173859084,4096,ok,,4096,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:11.811668+00:00,False,True
3228,L1C,RED,3,MS3,0,PAN,625,panchromatic,0.2242183255866621,0.2673086858628721,0.3488951003763482,0.112109162793331,0.133654342931436,2.0,2.0,2.0,0.8309454002883285,0.9453278809553176,0.944414545811704,-0.0009133351436138,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,False
3228,L1C,RED,3,MS3,1,MS1,490,blue,0.7949377961440405,-0.4085387568825354,0.8937729105390649,0.3974688980720202,-0.2042693784412677,2.0,2.0,2.0,1.0315206325612962,0.9456514882920598,0.9501412464698462,0.0044897581777864,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3228,L1C,RED,3,MS3,2,MS2,560,green,0.2019685815121192,-0.5428189583785752,0.5791750421877818,0.1009842907560596,-0.2714094791892876,2.0,2.0,2.0,0.8863981123140547,0.9513439708927188,0.9525113353198632,0.0011673644271441,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3228,L1C,RED,3,MS3,4,MS4,705,red-edge,0.9503219933258152,1.3768987656917488,1.6730098929660315,0.4751609966629075,0.6884493828458744,2.0,2.0,2.0,0.7840203333180398,0.8672138907736984,0.8753002148408855,0.0080863240671871,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3228,L1C,RED,3,MS3,5,MS5,740,red-edge,0.2103102337937343,3.037025762656413,3.0442989139499987,0.1051551168968671,1.5185128813282065,2.0,2.0,2.0,0.2492577796219848,0.3569100895432687,0.3656131720808271,0.0087030825375583,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3228,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,0.1755187514761473,5.491170741482392,5.493975149582679,0.0877593757380736,2.745585370741196,2.0,2.0,2.0,0.1117013840703293,0.2433135495577614,0.2490223069503964,0.0057087573926349,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3228,L1C,RED,3,MS3,7,MS7,842,nir,-0.004496545161146,2.450697104862229,2.4507012299948965,-0.002248272580573,1.2253485524311143,2.0,2.0,2.0,0.1240106776822358,0.2591355400814298,0.2598256128108923,0.0006900727294624,2048,ok,,2048,42,T3_A2_L2,229,3,0.0131004366812227,76.33333333333334,2025-09-04 10:34:10+00:00,11.306447786,46.930583431,3,2,2,phisat_PHISAT-2_L1_000003228_20250904103410_20250904103412_1E348DC8.zip,0.1.0,2026-09-10T18:23:30.711891+00:00,False,True
3367,L1C,RED,3,MS3,0,PAN,625,panchromatic,-0.3586716197437454,0.6679762773126185,0.7581804784231958,-0.3586716197437454,0.6679762773126185,1.0,1.0,1.0,0.940817910945043,0.978578994986787,0.9816214348526016,0.0030424398658146,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,1,MS1,490,blue,1.5856587765031236,-0.158532977447976,1.5935640747832838,1.5856587765031236,-0.158532977447976,1.0,1.0,1.0,0.6161665893159807,0.9479726752485936,0.9463107928605602,-0.0016618823880335,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,False
3367,L1C,RED,3,MS3,2,MS2,560,green,0.0382277143100964,-0.3143705869674704,0.3166863181314378,0.0382277143100964,-0.3143705869674704,1.0,1.0,1.0,0.9691599413345102,0.972205828794792,0.9726742662951222,0.0004684375003302,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,4,MS4,705,red-edge,-0.2295559395042801,1.1909960900609349,1.2129169864018423,-0.2295559395042801,1.1909960900609349,1.0,1.0,1.0,0.893190534086898,0.9585416557512888,0.9646273740330286,0.0060857182817396,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,5,MS5,740,red-edge,-0.5835731704009959,1.254826491234553,1.3838884233621906,-0.5835731704009959,1.254826491234553,1.0,1.0,1.0,0.4932016275706701,0.7853818300218038,0.7935816409555959,0.008199810933792,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-0.2590591419157135,1.3974893074973809,1.421297999569272,-0.2590591419157135,1.3974893074973809,1.0,1.0,1.0,0.3627682337537408,0.6823187950128973,0.6899778681343295,0.0076590731214322,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,7,MS7,842,nir,-0.2483947584919406,1.884505796030453,1.9008056321777465,-0.2483947584919406,1.884505796030453,1.0,1.0,1.0,0.4119569684844464,0.686473471456492,0.6979358755891288,0.0114624041326368,4096,ok,,4096,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:00.616307+00:00,False,True
3367,L1C,RED,3,MS3,0,PAN,625,panchromatic,-0.9845580181681726,0.8377486584438429,1.2927402313936462,-0.4922790090840863,0.4188743292219214,2.0,2.0,2.0,0.8666043943703698,0.980654607433283,0.9827194026788316,0.0020647952455484,2048,ok,,2048,43,T3_A2_L0,146,2,0.0136986301369863,73.0,2025-09-18 19:21:15+00:00,-122.374814049,40.515655716,3,2,0,phisat_PHISAT-2_L1_000003367_20250918192115_20250918192117_176D117C.zip,0.1.0,2026-09-10T18:25:19.188510+00:00,False,True
